Mission_time,Temp1,Temp2,Pressure1,Pressure2,Temp3,Temp4,Pressure3,Pressure4,Temp5,Temp6,Pressure5,Pressure6,Pressurant_Fill_Indicator,Pressurant_Oxidizer_Indicator,Oxidizer_Fill_Indicator,Oxidizer_Combustion_Indicator
921.92,173.34,0.00,48.11,0.00,178.22,0.00,178.01,0.00,0.00,0.00,200.26,0.00,0,0,0,0
922.93,170.41,0.00,46.70,0.00,174.32,0.00,170.68,0.00,0.00,0.00,196.19,0.00,0,0,0,0
923.94,168.95,0.00,46.17,0.00,171.88,0.00,167.43,0.00,0.00,0.00,192.12,0.00,0,0,0,0
924.94,172.85,0.00,47.93,0.00,177.25,0.00,176.38,0.00,0.00,0.00,198.63,0.00,0,0,0,0
925.95,170.90,0.00,47.23,0.00,175.29,0.00,173.12,0.00,0.00,0.00,197.82,0.00,0,0,0,0
926.95,168.46,0.00,45.81,0.00,171.39,0.00,166.61,0.00,0.00,0.00,191.31,0.00,0,0,0,0
927.96,171.88,0.00,47.40,0.00,175.78,0.00,173.94,0.00,0.00,0.00,197.01,0.00,0,0,0,0
928.96,172.36,0.00,47.76,0.00,177.25,0.00,177.19,0.00,0.00,0.00,200.26,0.00,0,0,0,0
929.97,168.95,0.00,46.17,0.00,172.36,0.00,167.43,0.00,0.00,0.00,193.75,0.00,0,0,0,0
930.97,170.90,0.00,46.87,0.00,174.32,0.00,171.50,0.00,0.00,0.00,195.38,0.00,0,0,0,0
931.98,173.34,0.00,48.11,0.00,178.22,0.00,178.01,0.00,0.00,0.00,201.08,0.00,0,0,0,0
932.98,169.92,0.00,46.52,0.00,173.34,0.00,169.87,0.00,0.00,0.00,195.38,0.00,0,0,0,0
933.99,169.43,0.00,46.34,0.00,172.36,0.00,168.24,0.00,0.00,0.00,192.12,0.00,0,0,0,0
935.00,172.85,0.00,48.11,0.00,177.73,0.00,177.19,0.00,0.00,0.00,200.26,0.00,0,0,0,0
936.00,170.90,0.00,47.05,0.00,174.80,0.00,172.31,0.00,0.00,0.00,197.01,0.00,0,0,0,0
937.01,168.46,0.00,45.99,0.00,171.39,0.00,166.61,0.00,0.00,0.00,192.12,0.00,0,0,0,0
938.01,172.36,0.00,47.58,0.00,176.27,0.00,174.75,0.00,0.00,0.00,197.82,0.00,0,0,0,0
939.02,171.88,0.00,47.58,0.00,176.76,0.00,175.57,0.00,0.00,0.00,199.45,0.00,0,0,0,0
940.02,168.46,0.00,45.99,0.00,171.88,0.00,167.43,0.00,0.00,0.00,192.94,0.00,0,0,0,0
941.03,171.39,0.00,47.23,0.00,175.29,0.00,172.31,0.00,0.00,0.00,196.19,0.00,0,0,0,0
942.03,173.34,0.00,48.11,0.00,178.22,0.00,178.01,0.00,0.00,0.00,201.08,0.00,0,0,0,0
943.04,169.43,0.00,46.34,0.00,172.85,0.00,169.06,0.00,0.00,0.00,194.57,0.00,0,0,0,0
944.04,170.41,0.00,46.87,0.00,173.83,0.00,170.68,0.00,0.00,0.00,194.57,0.00,0,0,0,0
945.05,173.34,0.00,48.11,0.00,178.22,0.00,178.01,0.00,0.00,0.00,200.26,0.00,0,0,0,0
946.05,169.92,0.00,46.70,0.00,173.83,0.00,170.68,0.00,0.00,0.00,196.19,0.00,0,0,0,0
947.06,168.95,0.00,46.17,0.00,171.88,0.00,167.43,0.00,0.00,0.00,192.12,0.00,0,0,0,0
948.07,172.85,0.00,47.93,0.00,177.73,0.00,176.38,0.00,0.00,0.00,199.45,0.00,0,0,0,0
949.07,170.90,0.00,47.05,0.00,175.29,0.00,173.12,0.00,0.00,0.00,197.01,0.00,0,0,0,0
950.08,168.46,0.00,45.99,0.00,171.39,0.00,166.61,0.00,0.00,0.00,192.12,0.00,0,0,0,0
951.08,172.36,0.00,47.76,0.00,176.76,0.00,174.75,0.00,0.00,0.00,197.82,0.00,0,0,0,0
952.09,171.88,0.00,47.40,0.00,176.27,0.00,174.75,0.00,0.00,0.00,198.63,0.00,0,0,0,0
953.09,168.46,0.00,45.81,0.00,171.39,0.00,166.61,0.00,0.00,0.00,192.12,0.00,0,0,0,0
954.10,171.88,0.00,47.58,0.00,176.27,0.00,173.94,0.00,0.00,0.00,197.01,0.00,0,0,0,0
955.10,172.36,0.00,47.76,0.00,177.25,0.00,176.38,0.00,0.00,0.00,200.26,0.00,0,0,0,0
956.11,168.95,0.00,46.17,0.00,171.88,0.00,167.43,0.00,0.00,0.00,192.94,0.00,0,0,0,0
957.11,171.39,0.00,47.23,0.00,175.29,0.00,172.31,0.00,0.00,0.00,196.19,0.00,0,0,0,0
958.12,173.34,0.00,48.11,0.00,177.73,0.00,177.19,0.00,0.00,0.00,200.26,0.00,0,0,0,0
959.13,168.95,0.00,46.17,0.00,172.36,0.00,168.24,0.00,0.00,0.00,193.75,0.00,0,0,0,0
960.13,170.41,0.00,46.87,0.00,174.32,0.00,170.68,0.00,0.00,0.00,194.57,0.00,0,0,0,0
961.14,173.34,0.00,48.11,0.00,178.22,0.00,177.19,0.00,0.00,0.00,200.26,0.00,0,0,0,0
962.14,169.43,0.00,46.52,0.00,173.34,0.00,169.87,0.00,0.00,0.00,195.38,0.00,0,0,0,0
963.15,169.92,0.00,46.70,0.00,173.34,0.00,169.06,0.00,0.00,0.00,193.75,0.00,0,0,0,0
964.15,173.34,0.00,48.11,0.00,178.22,0.00,177.19,0.00,0.00,0.00,200.26,0.00,0,0,0,0
965.16,169.92,0.00,46.70,0.00,173.83,0.00,170.68,0.00,0.00,0.00,195.38,0.00,0,0,0,0
966.16,171.88,0.00,47.40,0.00,175.78,0.00,173.94,0.00,0.00,0.00,197.01,0.00,0,0,0,0
967.17,173.34,0.00,48.11,0.00,177.73,0.00,177.19,0.00,0.00,0.00,200.26,0.00,0,0,0,0
968.17,170.41,0.00,46.87,0.00,174.80,0.00,172.31,0.00,0.00,0.00,197.01,0.00,0,0,0,0
969.18,168.46,0.00,45.81,0.00,171.39,0.00,165.80,0.00,0.00,0.00,191.31,0.00,0,0,0,0
970.18,173.34,0.00,47.93,0.00,177.73,0.00,176.38,0.00,0.00,0.00,199.45,0.00,0,0,0,0
971.19,171.39,0.00,47.23,0.00,175.78,0.00,173.94,0.00,0.00,0.00,197.82,0.00,0,0,0,0
972.20,168.46,0.00,45.81,0.00,171.39,0.00,165.80,0.00,0.00,0.00,192.12,0.00,0,0,0,0
973.20,171.88,0.00,47.40,0.00,175.78,0.00,173.12,0.00,0.00,0.00,196.19,0.00,0,0,0,0
974.21,172.36,0.00,47.93,0.00,177.25,0.00,176.38,0.00,0.00,0.00,200.26,0.00,0,0,0,0
975.21,168.95,0.00,46.17,0.00,172.36,0.00,167.43,0.00,0.00,0.00,192.94,0.00,0,0,0,0
976.22,170.90,0.00,47.05,0.00,174.80,0.00,171.50,0.00,0.00,0.00,195.38,0.00,0,0,0,0
977.22,173.34,0.00,48.11,0.00,178.22,0.00,178.01,0.00,0.00,0.00,200.26,0.00,0,0,0,0
978.23,169.43,0.00,46.34,0.00,172.85,0.00,169.06,0.00,0.00,0.00,194.57,0.00,0,0,0,0
979.23,169.92,0.00,46.52,0.00,173.34,0.00,169.06,0.00,0.00,0.00,193.75,0.00,0,0,0,0
980.24,173.34,0.00,48.11,0.00,178.22,0.00,177.19,0.00,0.00,0.00,200.26,0.00,0,0,0,0
981.24,170.41,0.00,46.70,0.00,174.32,0.00,171.50,0.00,0.00,0.00,196.19,0.00,0,0,0,0
982.25,168.95,0.00,46.17,0.00,171.88,0.00,166.61,0.00,0.00,0.00,192.12,0.00,0,0,0,0
983.26,172.85,0.00,47.93,0.00,177.25,0.00,175.57,0.00,0.00,0.00,198.63,0.00,0,0,0,0
984.26,170.90,0.00,47.05,0.00,175.29,0.00,173.12,0.00,0.00,0.00,197.82,0.00,0,0,0,0
985.27,168.46,0.00,45.81,0.00,171.39,0.00,166.61,0.00,0.00,0.00,192.12,0.00,0,0,0,0
986.27,172.36,0.00,47.76,0.00,176.76,0.00,174.75,0.00,0.00,0.00,197.82,0.00,0,0,0,0
987.28,171.88,0.00,47.58,0.00,176.76,0.00,175.57,0.00,0.00,0.00,199.45,0.00,0,0,0,0
988.28,168.46,0.00,45.99,0.00,171.88,0.00,167.43,0.00,0.00,0.00,192.94,0.00,0,0,0,0
989.29,170.90,0.00,47.05,0.00,174.80,0.00,172.31,0.00,0.00,0.00,195.38,0.00,0,0,0,0
990.29,173.34,0.00,48.11,0.00,178.22,0.00,178.01,0.00,0.00,0.00,201.08,0.00,0,0,0,0
991.30,169.43,0.00,46.34,0.00,172.85,0.00,169.06,0.00,0.00,0.00,194.57,0.00,0,0,0,0
992.30,170.41,0.00,46.70,0.00,173.83,0.00,169.87,0.00,0.00,0.00,193.75,0.00,0,0,0,0
993.31,173.34,0.00,48.11,0.00,178.22,0.00,177.19,0.00,0.00,0.00,200.26,0.00,0,0,0,0
994.32,170.41,0.00,46.70,0.00,174.32,0.00,171.50,0.00,0.00,0.00,196.19,0.00,0,0,0,0
995.32,169.43,0.00,46.17,0.00,172.36,0.00,167.43,0.00,0.00,0.00,192.94,0.00,0,0,0,0
996.33,172.36,0.00,47.93,0.00,177.25,0.00,175.57,0.00,0.00,0.00,198.63,0.00,0,0,0,0
997.33,171.39,0.00,47.23,0.00,175.29,0.00,173.12,0.00,0.00,0.00,197.82,0.00,0,0,0,0
998.34,168.46,0.00,45.81,0.00,171.39,0.00,166.61,0.00,0.00,0.00,192.12,0.00,0,0,0,0
999.34,171.88,0.00,47.40,0.00,175.78,0.00,173.94,0.00,0.00,0.00,197.01,0.00,0,0,0,0
1000.35,172.36,0.00,47.76,0.00,177.25,0.00,176.38,0.00,0.00,0.00,200.26,0.00,0,0,0,0
1001.35,168.95,0.00,45.99,0.00,171.88,0.00,167.43,0.00,0.00,0.00,192.94,0.00,0,0,0,0
1002.36,170.90,0.00,47.05,0.00,174.80,0.00,171.50,0.00,0.00,0.00,195.38,0.00,0,0,0,0
1003.36,173.34,0.00,48.11,0.00,178.22,0.00,177.19,0.00,0.00,0.00,201.08,0.00,0,0,0,0
1004.37,169.43,0.00,46.34,0.00,172.85,0.00,169.06,0.00,0.00,0.00,194.57,0.00,0,0,0,0
1005.37,169.92,0.00,46.52,0.00,173.34,0.00,169.06,0.00,0.00,0.00,192.94,0.00,0,0,0,0
1006.38,173.34,0.00,48.11,0.00,177.73,0.00,177.19,0.00,0.00,0.00,200.26,0.00,0,0,0,0
1007.39,170.41,0.00,46.87,0.00,174.32,0.00,171.50,0.00,0.00,0.00,196.19,0.00,0,0,0,0
1008.39,168.95,0.00,45.99,0.00,171.88,0.00,166.61,0.00,0.00,0.00,192.12,0.00,0,0,0,0
1009.40,172.85,0.00,47.93,0.00,177.25,0.00,176.38,0.00,0.00,0.00,198.63,0.00,0,0,0,0
1010.40,171.39,0.00,47.23,0.00,175.29,0.00,173.12,0.00,0.00,0.00,197.82,0.00,0,0,0,0
1011.41,168.46,0.00,45.99,0.00,171.39,0.00,166.61,0.00,0.00,0.00,192.12,0.00,0,0,0,0
1012.41,172.36,0.00,47.58,0.00,176.76,0.00,174.75,0.00,0.00,0.00,197.82,0.00,0,0,0,0
1013.42,171.39,0.00,47.40,0.00,175.78,0.00,174.75,0.00,0.00,0.00,198.63,0.00,0,0,0,0
1014.42,168.46,0.00,45.99,0.00,171.39,0.00,166.61,0.00,0.00,0.00,192.12,0.00,0,0,0,0
1015.43,171.88,0.00,47.40,0.00,175.78,0.00,173.94,0.00,0.00,0.00,197.01,0.00,0,0,0,0
1016.43,172.36,0.00,47.76,0.00,177.25,0.00,176.38,0.00,0.00,0.00,200.26,0.00,0,0,0,0
1017.44,168.95,0.00,45.99,0.00,171.88,0.00,167.43,0.00,0.00,0.00,192.94,0.00,0,0,0,0
1018.45,171.39,0.00,47.23,0.00,175.29,0.00,172.31,0.00,0.00,0.00,196.19,0.00,0,0,0,0
1019.45,172.85,0.00,47.93,0.00,177.73,0.00,177.19,0.00,0.00,0.00,201.08,0.00,0,0,0,0
1020.46,168.95,0.00,46.17,0.00,172.36,0.00,168.24,0.00,0.00,0.00,193.75,0.00,0,0,0,0
1021.46,170.90,0.00,47.05,0.00,174.80,0.00,171.50,0.00,0.00,0.00,195.38,0.00,0,0,0,0
1022.47,173.83,0.00,48.29,0.00,178.71,0.00,178.82,0.00,0.00,0.00,201.89,0.00,0,0,0,0
1023.47,169.43,0.00,46.34,0.00,172.85,0.00,169.06,0.00,0.00,0.00,194.57,0.00,0,0,0,0
1024.48,170.41,0.00,46.87,0.00,174.32,0.00,170.68,0.00,0.00,0.00,194.57,0.00,0,0,0,0
1025.48,173.34,0.00,48.11,0.00,178.22,0.00,177.19,0.00,0.00,0.00,200.26,0.00,0,0,0,0
1026.49,169.92,0.00,46.52,0.00,173.34,0.00,170.68,0.00,0.00,0.00,195.38,0.00,0,0,0,0
1027.49,169.43,0.00,46.34,0.00,172.85,0.00,168.24,0.00,0.00,0.00,192.94,0.00,0,0,0,0
1028.50,172.85,0.00,48.11,0.00,177.73,0.00,176.38,0.00,0.00,0.00,199.45,0.00,0,0,0,0
1029.51,170.41,0.00,46.87,0.00,174.32,0.00,171.50,0.00,0.00,0.00,196.19,0.00,0,0,0,0
1030.51,168.95,0.00,45.99,0.00,171.88,0.00,166.61,0.00,0.00,0.00,192.12,0.00,0,0,0,0
1031.52,172.36,0.00,47.76,0.00,177.25,0.00,175.57,0.00,0.00,0.00,198.63,0.00,0,0,0,0
1032.52,170.90,0.00,47.05,0.00,174.80,0.00,172.31,0.00,0.00,0.00,197.01,0.00,0,0,0,0
1033.53,167.97,0.00,45.63,0.00,170.90,0.00,164.99,0.00,0.00,0.00,190.50,0.00,0,0,0,0
1034.53,171.88,0.00,47.58,0.00,176.27,0.00,173.94,0.00,0.00,0.00,197.01,0.00,0,0,0,0
1035.54,171.39,0.00,47.40,0.00,175.78,0.00,173.94,0.00,0.00,0.00,198.63,0.00,0,0,0,0
1036.54,168.46,0.00,45.99,0.00,171.39,0.00,166.61,0.00,0.00,0.00,192.12,0.00,0,0,0,0
1037.55,171.39,0.00,47.23,0.00,175.29,0.00,173.12,0.00,0.00,0.00,196.19,0.00,0,0,0,0
1038.56,172.85,0.00,47.93,0.00,177.25,0.00,176.38,0.00,0.00,0.00,200.26,0.00,0,0,0,0
1039.56,168.95,0.00,46.17,0.00,171.88,0.00,167.43,0.00,0.00,0.00,192.94,0.00,0,0,0,0
1040.56,170.90,0.00,47.05,0.00,174.80,0.00,171.50,0.00,0.00,0.00,195.38,0.00,0,0,0,0
1041.57,173.34,0.00,48.11,0.00,177.73,0.00,177.19,0.00,0.00,0.00,200.26,0.00,0,0,0,0
1042.58,169.43,0.00,46.52,0.00,173.34,0.00,169.87,0.00,0.00,0.00,194.57,0.00,0,0,0,0
1043.58,169.43,0.00,46.34,0.00,172.85,0.00,168.24,0.00,0.00,0.00,192.12,0.00,0,0,0,0
1044.59,172.85,0.00,47.93,0.00,177.73,0.00,176.38,0.00,0.00,0.00,199.45,0.00,0,0,0,0
1045.59,170.90,0.00,46.87,0.00,174.80,0.00,172.31,0.00,0.00,0.00,197.01,0.00,0,0,0,0
1046.60,168.46,0.00,45.99,0.00,171.39,0.00,166.61,0.00,0.00,0.00,191.31,0.00,0,0,0,0
1047.60,172.36,0.00,47.58,0.00,176.76,0.00,174.75,0.00,0.00,0.00,197.82,0.00,0,0,0,0
1048.61,171.88,0.00,47.58,0.00,176.27,0.00,175.57,0.00,0.00,0.00,199.45,0.00,0,0,0,0
1049.61,168.46,0.00,45.99,0.00,171.88,0.00,166.61,0.00,0.00,0.00,192.12,0.00,0,0,0,0
1050.62,170.90,0.00,47.23,0.00,174.80,0.00,172.31,0.00,0.00,0.00,195.38,0.00,0,0,0,0
1051.63,173.34,0.00,48.11,0.00,177.73,0.00,177.19,0.00,0.00,0.00,200.26,0.00,0,0,0,0
1052.63,171.39,0.00,47.05,0.00,175.29,0.00,173.12,0.00,0.00,0.00,197.82,0.00,0,0,0,0
1053.64,170.41,0.00,46.52,0.00,173.34,0.00,169.06,0.00,0.00,0.00,192.94,0.00,0,0,0,0
1054.64,172.85,0.00,47.93,0.00,177.73,0.00,176.38,0.00,0.00,0.00,199.45,0.00,0,0,0,0
1055.65,170.41,0.00,46.87,0.00,174.32,0.00,171.50,0.00,0.00,0.00,196.19,0.00,0,0,0,0
1056.65,168.46,0.00,45.99,0.00,171.39,0.00,166.61,0.00,0.00,0.00,191.31,0.00,0,0,0,0
1057.66,172.36,0.00,47.58,0.00,176.27,0.00,174.75,0.00,0.00,0.00,197.82,0.00,0,0,0,0
1058.66,171.39,0.00,47.23,0.00,175.78,0.00,173.94,0.00,0.00,0.00,198.63,0.00,0,0,0,0
1059.67,167.97,0.00,45.81,0.00,171.39,0.00,165.80,0.00,0.00,0.00,191.31,0.00,0,0,0,0
1060.67,171.39,0.00,47.23,0.00,175.29,0.00,172.31,0.00,0.00,0.00,195.38,0.00,0,0,0,0
1061.68,172.85,0.00,47.93,0.00,177.73,0.00,177.19,0.00,0.00,0.00,200.26,0.00,0,0,0,0
1062.69,168.95,0.00,46.17,0.00,172.36,0.00,168.24,0.00,0.00,0.00,193.75,0.00,0,0,0,0
1063.69,169.92,0.00,46.70,0.00,173.83,0.00,169.87,0.00,0.00,0.00,193.75,0.00,0,0,0,0
1064.70,173.34,0.00,48.11,0.00,177.73,0.00,177.19,0.00,0.00,0.00,200.26,0.00,0,0,0,0
1065.70,169.92,0.00,46.70,0.00,173.83,0.00,170.68,0.00,0.00,0.00,195.38,0.00,0,0,0,0
1066.71,168.95,0.00,46.17,0.00,172.36,0.00,167.43,0.00,0.00,0.00,192.12,0.00,0,0,0,0
1067.71,172.36,0.00,47.76,0.00,176.76,0.00,175.57,0.00,0.00,0.00,198.63,0.00,0,0,0,0
1068.72,170.90,0.00,47.05,0.00,175.29,0.00,173.12,0.00,0.00,0.00,197.82,0.00,0,0,0,0
1069.72,168.46,0.00,45.99,0.00,171.39,0.00,165.80,0.00,0.00,0.00,192.12,0.00,0,0,0,0
1070.73,171.39,0.00,47.40,0.00,175.78,0.00,173.12,0.00,0.00,0.00,197.01,0.00,0,0,0,0
1071.73,172.36,0.00,47.76,0.00,176.76,0.00,175.57,0.00,0.00,0.00,199.45,0.00,0,0,0,0
1072.74,168.46,0.00,45.99,0.00,171.88,0.00,166.61,0.00,0.00,0.00,192.94,0.00,0,0,0,0
1073.75,170.90,0.00,47.05,0.00,174.80,0.00,171.50,0.00,0.00,0.00,195.38,0.00,0,0,0,0
1074.75,173.34,0.00,48.11,0.00,178.22,0.00,177.19,0.00,0.00,0.00,200.26,0.00,0,0,0,0
1075.76,169.43,0.00,46.34,0.00,172.85,0.00,169.06,0.00,0.00,0.00,194.57,0.00,0,0,0,0
1076.76,170.41,0.00,46.87,0.00,173.83,0.00,169.87,0.00,0.00,0.00,193.75,0.00,0,0,0,0
1077.77,173.34,0.00,48.11,0.00,178.22,0.00,177.19,0.00,0.00,0.00,200.26,0.00,0,0,0,0
